# SYNTHETIC DATA — generated by src/generate_data.py. NOT REAL.
# RANDOM_SEED=42
# date range: 2022-01-01 to 2024-12-31 (1096 daily rows)
date,sales,baseline,trend,weekly,annual,events,mu,is_match_day,match_importance,is_bank_holiday,holiday_name
2023-06-21,2399.63,2500.0,132.0739,-500.0,300.0,0.0,2432.0739,0,0.0,0,
2023-06-22,2896.08,2500.0,132.3203,-200.0,299.8776,0.0,2732.1979,0,0.0,0,
2023-06-23,3848.96,2500.0,132.5667,800.0,299.5106,0.0,3732.0773,0,0.0,0,
2023-06-24,4098.45,2500.0,132.8131,1300.0,298.9,0.0,4231.7131,0,0.0,0,
2023-06-25,2638.5,2500.0,133.0595,100.0,298.0472,0.0,3031.1067,0,0.0,0,
2023-06-26,2250.58,2500.0,133.306,-700.0,296.9543,0.0,2230.2603,0,0.0,0,
2023-06-27,2312.97,2500.0,133.5524,-800.0,295.6241,0.0,2129.1764,0,0.0,0,
2023-06-28,2195.25,2500.0,133.7988,-500.0,294.0596,0.0,2427.8584,0,0.0,0,
2023-06-29,2865.63,2500.0,134.0452,-200.0,292.2647,0.0,2726.3099,0,0.0,0,
2023-06-30,3823.32,2500.0,134.2916,800.0,290.2438,0.0,3724.5354,0,0.0,0,
2023-07-01,4475.94,2500.0,134.538,1300.0,288.0016,0.0,4222.5396,0,0.0,0,
2023-07-02,3231.02,2500.0,134.7844,100.0,285.5436,0.0,3020.328,0,0.0,0,
2023-07-03,2094.69,2500.0,135.0308,-700.0,282.8755,0.0,2217.9063,0,0.0,0,
2023-07-04,1841.66,2500.0,135.2772,-800.0,280.0037,0.0,2115.2809,0,0.0,0,
2023-07-05,2309.49,2500.0,135.5236,-500.0,276.9349,0.0,2412.4585,0,0.0,0,
2023-07-06,2902.17,2500.0,135.77,-200.0,273.6762,0.0,2709.4462,0,0.0,0,
2023-07-07,3545.55,2500.0,136.0164,800.0,270.2352,0.0,3706.2516,0,0.0,0,
2023-07-08,3969.52,2500.0,136.2628,1300.0,266.6197,0.0,4202.8825,0,0.0,0,
2023-07-09,2562.32,2500.0,136.5092,100.0,262.8379,0.0,2999.3472,0,0.0,0,
2023-07-10,2503.51,2500.0,136.7556,-700.0,258.8984,0.0,2195.654,0,0.0,0,
2023-07-11,2229.99,2500.0,137.0021,-800.0,254.8097,0.0,2091.8118,0,0.0,0,
2023-07-12,2534.9,2500.0,137.2485,-500.0,250.5811,0.0,2387.8295,0,0.0,0,
2023-07-13,2891.48,2500.0,137.4949,-200.0,246.2215,0.0,2683.7163,0,0.0,0,
2023-07-14,3849.24,2500.0,137.7413,800.0,241.7403,0.0,3679.4816,0,0.0,0,
2023-07-15,4093.53,2500.0,137.9877,1300.0,237.1471,0.0,4175.1347,0,0.0,0,
2023-07-16,2931.77,2500.0,138.2341,100.0,232.4512,0.0,2970.6853,0,0.0,0,
2023-07-17,2092.05,2500.0,138.4805,-700.0,227.6625,0.0,2166.143,0,0.0,0,
2023-07-18,2496.04,2500.0,138.7269,-800.0,222.7904,0.0,2061.5173,0,0.0,0,
2023-07-19,2461.63,2500.0,138.9733,-500.0,217.8447,0.0,2356.818,0,0.0,0,
2023-07-20,2553.65,2500.0,139.2197,-200.0,212.835,0.0,2652.0547,0,0.0,0,
2023-07-21,3783.06,2500.0,139.4661,800.0,207.7708,0.0,3647.2369,0,0.0,0,
2023-07-22,3807.38,2500.0,139.7125,1300.0,202.6616,0.0,4142.3741,0,0.0,0,
2023-07-23,3291.03,2500.0,139.9589,100.0,197.5167,0.0,2937.4757,0,0.0,0,
2023-07-24,2019.77,2500.0,140.2053,-700.0,192.3454,0.0,2132.5507,0,0.0,0,
2023-07-25,2108.89,2500.0,140.4517,-800.0,187.1566,0.0,2027.6084,0,0.0,0,
2023-07-26,2520.73,2500.0,140.6982,-500.0,181.9592,0.0,2322.6574,0,0.0,0,
2023-07-27,2698.28,2500.0,140.9446,-200.0,176.7618,0.0,2617.7063,0,0.0,0,
2023-07-28,3640.07,2500.0,141.191,800.0,171.5727,0.0,3612.7637,0,0.0,0,
2023-07-29,4111.39,2500.0,141.4374,1300.0,166.4,0.0,4107.8374,0,0.0,0,
2023-07-30,2889.83,2500.0,141.6838,100.0,161.2517,0.0,2902.9354,0,0.0,0,
2023-07-31,2001.27,2500.0,141.9302,-700.0,156.1351,0.0,2098.0652,0,0.0,0,
2023-08-01,1921.56,2500.0,142.1766,-800.0,151.0574,0.0,1993.234,0,0.0,0,
2023-08-02,2559.33,2500.0,142.423,-500.0,146.0257,0.0,2288.4487,0,0.0,0,
2023-08-03,2788.71,2500.0,142.6694,-200.0,141.0464,229.4178,2813.1336,1,0.2324,0,
2023-08-04,3354.05,2500.0,142.9158,800.0,136.1257,0.0,3579.0415,0,0.0,0,
2023-08-05,4289.52,2500.0,143.1622,1300.0,131.2695,399.8988,4474.3305,1,0.2769,0,
2023-08-06,3122.53,2500.0,143.4086,100.0,126.4832,0.0,2869.8918,0,0.0,0,
2023-08-07,2177.06,2500.0,143.655,-700.0,121.772,0.0,2065.427,0,0.0,0,
2023-08-08,2048.95,2500.0,143.9014,-800.0,117.1406,0.0,1961.0421,0,0.0,0,
2023-08-09,2210.25,2500.0,144.1478,-500.0,112.5935,0.0,2256.7413,0,0.0,0,
2023-08-10,2669.61,2500.0,144.3943,-200.0,108.1345,0.0,2552.5287,0,0.0,0,
2023-08-11,3365.72,2500.0,144.6407,800.0,103.7674,0.0,3548.408,0,0.0,0,
2023-08-12,4278.72,2500.0,144.8871,1300.0,99.4954,325.086,4369.4685,1,0.1923,0,
2023-08-13,3265.79,2500.0,145.1335,100.0,95.3215,190.205,3030.6599,1,0.1284,0,
2023-08-14,2179.07,2500.0,145.3799,-700.0,91.2481,0.0,2036.628,0,0.0,0,
2023-08-15,1938.85,2500.0,145.6263,-800.0,87.2776,171.2297,2104.1336,1,0.2314,0,
2023-08-16,2076.71,2500.0,145.8727,-500.0,83.4117,0.0,2229.2844,0,0.0,0,
2023-08-17,2547.74,2500.0,146.1191,-200.0,79.6521,0.0,2525.7712,0,0.0,0,
2023-08-18,4008.77,2500.0,146.3655,800.0,75.9999,0.0,3522.3654,0,0.0,0,
2023-08-19,3783.08,2500.0,146.6119,1300.0,72.456,448.6665,4467.7345,1,0.3411,0,
2023-08-20,2878.58,2500.0,146.8583,100.0,69.0211,0.0,2815.8795,0,0.0,0,
2023-08-21,1791.22,2500.0,147.1047,-700.0,65.6955,0.0,2012.8002,0,0.0,0,
2023-08-22,1812.91,2500.0,147.3511,-800.0,62.4791,0.0,1909.8303,0,0.0,0,
2023-08-23,2142.63,2500.0,147.5975,-500.0,59.3719,0.0,2206.9694,0,0.0,0,
2023-08-24,2419.97,2500.0,147.8439,-200.0,56.3733,0.0,2504.2172,0,0.0,0,
2023-08-25,3352.04,2500.0,148.0903,800.0,53.4826,0.0,3501.5729,0,0.0,0,
2023-08-26,4351.49,2500.0,148.3368,1300.0,50.6989,349.9433,4348.979,1,0.2262,0,
2023-08-27,2965.8,2500.0,148.5832,100.0,48.0211,301.8787,3098.483,1,0.3235,0,
2023-08-28,2289.24,2500.0,148.8296,-700.0,45.448,598.2833,2592.5608,0,0.0,1,Late Summer Bank Holiday
2023-08-29,2010.1,2500.0,149.076,-800.0,42.9779,0.0,1892.0539,0,0.0,0,
2023-08-30,2321.83,2500.0,149.3224,-500.0,40.6094,0.0,2189.9317,0,0.0,0,
2023-08-31,2655.73,2500.0,149.5688,-200.0,38.3405,0.0,2487.9093,0,0.0,0,
2023-09-01,3056.31,2500.0,149.8152,800.0,36.1695,0.0,3485.9847,0,0.0,0,
2023-09-02,4326.24,2500.0,150.0616,1300.0,34.0942,241.0465,4225.2023,1,0.0976,0,
2023-09-03,2932.89,2500.0,150.308,100.0,32.1127,0.0,2782.4207,0,0.0,0,
2023-09-04,1817.37,2500.0,150.5544,-700.0,30.2226,0.0,1980.777,0,0.0,0,
2023-09-05,1880.6,2500.0,150.8008,-800.0,28.4217,0.0,1879.2225,0,0.0,0,
2023-09-06,2157.5,2500.0,151.0472,-500.0,26.7077,0.0,2177.755,0,0.0,0,
2023-09-07,2841.32,2500.0,151.2936,-200.0,25.0783,0.0,2476.3719,0,0.0,0,
2023-09-08,4533.17,2500.0,151.54,800.0,23.531,453.2926,3928.3636,1,0.4307,0,
2023-09-09,3819.23,2500.0,151.7864,1300.0,22.0635,432.0137,4405.8637,1,0.3272,0,
2023-09-10,3634.13,2500.0,152.0329,100.0,20.6734,256.9621,3029.6683,1,0.2508,0,
2023-09-11,2012.25,2500.0,152.2793,-700.0,19.3582,199.585,2171.2225,1,0.2916,0,
2023-09-12,2170.79,2500.0,152.5257,-800.0,18.1157,142.234,2012.8754,1,0.1716,0,
2023-09-13,2772.12,2500.0,152.7721,-500.0,16.9435,402.6883,2572.4038,1,0.6933,0,
2023-09-14,2272.2,2500.0,153.0185,-200.0,15.8394,0.0,2468.8578,0,0.0,0,
2023-09-15,3808.08,2500.0,153.2649,800.0,14.8011,195.449,3663.515,1,0.0779,0,
2023-09-16,4286.79,2500.0,153.5113,1300.0,13.8267,356.6528,4323.9908,1,0.2376,0,
2023-09-17,3259.63,2500.0,153.7577,100.0,12.914,354.5457,3121.2175,1,0.4198,0,
2023-09-18,2189.86,2500.0,154.0041,-700.0,12.0612,184.1201,2150.1854,1,0.2555,0,
2023-09-19,2044.06,2500.0,154.2505,-800.0,11.2665,0.0,1865.517,0,0.0,0,
2023-09-20,2178.08,2500.0,154.4969,-500.0,10.5283,0.0,2165.0252,0,0.0,0,
2023-09-21,2431.49,2500.0,154.7433,-200.0,9.845,0.0,2464.5883,0,0.0,0,
2023-09-22,3767.96,2500.0,154.9897,800.0,9.2153,0.0,3464.205,0,0.0,0,
2023-09-23,4147.92,2500.0,155.2361,1300.0,8.6381,0.0,3963.8742,0,0.0,0,
2023-09-24,3293.47,2500.0,155.4825,100.0,8.1123,347.726,3111.3208,1,0.4087,0,
2023-09-25,1858.98,2500.0,155.729,-700.0,7.6372,0.0,1963.3662,0,0.0,0,
2023-09-26,1814.92,2500.0,155.9754,-800.0,7.2124,117.3494,1980.5372,1,0.1094,0,
2023-09-27,2064.82,2500.0,156.2218,-500.0,6.8373,0.0,2163.0591,0,0.0,0,
2023-09-28,2542.78,2500.0,156.4682,-200.0,6.512,212.6896,2675.6698,1,0.2207,0,
2023-09-29,3680.76,2500.0,156.7146,800.0,6.2368,0.0,3462.9514,0,0.0,0,
2023-09-30,4606.53,2500.0,156.961,1300.0,6.012,309.9302,4272.9032,1,0.1819,0,
2023-10-01,2728.76,2500.0,157.2074,100.0,5.8385,0.0,2763.0459,0,0.0,0,
2023-10-02,2187.9,2500.0,157.4538,-700.0,5.7174,0.0,1963.1712,0,0.0,0,
2023-10-03,2067.35,2500.0,157.7002,-800.0,5.6501,0.0,1863.3503,0,0.0,0,
2023-10-04,2205.71,2500.0,157.9466,-500.0,5.6385,0.0,2163.5851,0,0.0,0,
2023-10-05,2301.87,2500.0,158.193,-200.0,5.6846,0.0,2463.8776,0,0.0,0,
2023-10-06,3900.83,2500.0,158.4394,800.0,5.7911,0.0,3464.2305,0,0.0,0,
2023-10-07,4202.7,2500.0,158.6858,1300.0,5.9609,258.6694,4223.3162,1,0.1202,0,
2023-10-08,3014.12,2500.0,158.9322,100.0,6.1974,218.8677,2983.9973,1,0.1864,0,
2023-10-09,1912.28,2500.0,159.1786,-700.0,6.5044,0.0,1965.683,0,0.0,0,
2023-10-10,1733.46,2500.0,159.4251,-800.0,6.8861,0.0,1866.3111,0,0.0,0,
2023-10-11,1912.41,2500.0,159.6715,-500.0,7.3473,0.0,2167.0187,0,0.0,0,
2023-10-12,2592.75,2500.0,159.9179,-200.0,7.8931,0.0,2467.811,0,0.0,0,
2023-10-13,3251.3,2500.0,160.1643,800.0,8.5293,0.0,3468.6936,0,0.0,0,
2023-10-14,5377.79,2500.0,160.4107,1300.0,9.262,350.6654,4320.338,1,0.2302,0,
2023-10-15,2530.02,2500.0,160.6571,100.0,10.0978,0.0,2770.7549,0,0.0,0,
2023-10-16,1773.59,2500.0,160.9035,-700.0,11.0439,0.0,1971.9474,0,0.0,0,
2023-10-17,2091.04,2500.0,161.1499,-800.0,12.1079,135.7889,2009.0467,1,0.1547,0,
2023-10-18,2440.76,2500.0,161.3963,-500.0,13.298,0.0,2174.6943,0,0.0,0,
2023-10-19,2489.06,2500.0,161.6427,-200.0,14.6227,0.0,2476.2654,0,0.0,0,
2023-10-20,3637.2,2500.0,161.8891,800.0,16.0912,0.0,3477.9803,0,0.0,0,
2023-10-21,3832.48,2500.0,162.1355,1300.0,17.7129,515.6465,4495.4949,1,0.4265,0,
2023-10-22,2979.57,2500.0,162.3819,100.0,19.4977,368.4376,3150.3173,1,0.4402,0,
2023-10-23,1813.67,2500.0,162.6283,-700.0,21.456,0.0,1984.0844,0,0.0,0,
2023-10-24,1600.48,2500.0,162.8747,-800.0,23.5985,0.0,1886.4732,0,0.0,0,
2023-10-25,2209.54,2500.0,163.1211,-500.0,25.936,0.0,2189.0571,0,0.0,0,
2023-10-26,2044.74,2500.0,163.3676,-200.0,28.4798,0.0,2491.8474,0,0.0,0,
2023-10-27,3125.18,2500.0,163.614,800.0,31.2413,0.0,3494.8553,0,0.0,0,
2023-10-28,4241.42,2500.0,163.8604,1300.0,34.2321,433.7887,4431.8812,1,0.3262,0,
2023-10-29,2898.48,2500.0,164.1068,100.0,37.4638,303.3987,3104.9693,1,0.3252,0,
2023-10-30,2068.89,2500.0,164.3532,-700.0,40.9479,0.0,2005.3011,0,0.0,0,
2023-10-31,1955.97,2500.0,164.5996,-800.0,44.696,0.0,1909.2956,0,0.0,0,
2023-11-01,2638.14,2500.0,164.846,-500.0,48.7193,248.5295,2462.0948,1,0.3442,0,
2023-11-02,2669.69,2500.0,165.0924,-200.0,53.0288,0.0,2518.1212,0,0.0,0,
2023-11-03,4177.02,2500.0,165.3388,800.0,57.635,304.7168,3827.6906,1,0.2214,0,
2023-11-04,4391.87,2500.0,165.5852,1300.0,62.5481,364.4062,4392.5395,1,0.2403,0,
2023-11-05,3049.13,2500.0,165.8316,100.0,67.7772,143.2511,2976.8599,1,0.0503,0,
2023-11-06,2365.5,2500.0,166.078,-700.0,73.3311,233.0933,2272.5024,1,0.3538,0,
2023-11-07,2206.36,2500.0,166.3244,-800.0,79.2173,236.0939,2181.6356,1,0.3874,0,
2023-11-08,2180.45,2500.0,166.5708,-500.0,85.4426,0.0,2252.0134,0,0.0,0,
2023-11-09,2634.61,2500.0,166.8172,-200.0,92.0122,147.7605,2706.59,1,0.0845,0,
2023-11-10,3332.76,2500.0,167.0637,800.0,98.9303,0.0,3565.994,0,0.0,0,
2023-11-11,4559.24,2500.0,167.3101,1300.0,106.1994,336.9636,4410.4731,1,0.2034,0,
2023-11-12,3170.01,2500.0,167.5565,100.0,113.8205,312.6545,3194.0315,1,0.3262,0,
2023-11-13,1978.73,2500.0,167.8029,-700.0,121.7927,0.0,2089.5955,0,0.0,0,
2023-11-14,1892.3,2500.0,168.0493,-800.0,130.1131,0.0,1998.1624,0,0.0,0,
2023-11-15,2083.67,2500.0,168.2957,-500.0,138.777,0.0,2307.0727,0,0.0,0,
2023-11-16,2821.2,2500.0,168.5421,-200.0,147.7772,0.0,2616.3193,0,0.0,0,
2023-11-17,3846.23,2500.0,168.7885,800.0,157.1042,196.3019,3822.1947,1,0.0673,0,
2023-11-18,3850.31,2500.0,169.0349,1300.0,166.7463,0.0,4135.7812,0,0.0,0,
2023-11-19,3688.11,2500.0,169.2813,100.0,176.6888,518.0724,3464.0425,1,0.6469,0,
2023-11-20,2059.76,2500.0,169.5277,-700.0,186.9147,0.0,2156.4424,0,0.0,0,
2023-11-21,1834.58,2500.0,169.7741,-800.0,197.404,0.0,2067.1781,0,0.0,0,
2023-11-22,2838.15,2500.0,170.0205,-500.0,208.1338,245.6411,2623.7955,1,0.3014,0,
2023-11-23,2573.79,2500.0,170.2669,-200.0,219.0785,0.0,2689.3454,0,0.0,0,
2023-11-24,3579.67,2500.0,170.5133,800.0,230.2095,0.0,3700.7228,0,0.0,0,
2023-11-25,4764.08,2500.0,170.7598,1300.0,241.495,536.1797,4748.4345,1,0.4157,0,
2023-11-26,3552.64,2500.0,171.0062,100.0,252.9007,231.1919,3255.0987,1,0.1736,0,
2023-11-27,2239.23,2500.0,171.2526,-700.0,264.3888,0.0,2235.6414,0,0.0,0,
2023-11-28,2096.59,2500.0,171.499,-800.0,275.9192,171.6364,2319.0545,1,0.1901,0,
2023-11-29,2566.19,2500.0,171.7454,-500.0,287.4485,0.0,2459.1939,0,0.0,0,
2023-11-30,2663.41,2500.0,171.9918,-200.0,298.9309,0.0,2770.9227,0,0.0,0,
2023-12-01,4353.85,2500.0,172.2382,800.0,310.3181,0.0,3782.5563,0,0.0,0,
2023-12-02,4698.27,2500.0,172.4846,1300.0,321.5591,404.6513,4698.695,1,0.2583,0,
2023-12-03,2814.29,2500.0,172.731,100.0,332.6011,321.7309,3427.063,1,0.3029,0,
2023-12-04,2382.59,2500.0,172.9774,-700.0,343.3891,0.0,2316.3665,0,0.0,0,
2023-12-05,2573.55,2500.0,173.2238,-800.0,353.8666,0.0,2227.0904,0,0.0,0,
2023-12-06,2857.35,2500.0,173.4702,-500.0,363.9756,0.0,2537.4459,0,0.0,0,
2023-12-07,3264.45,2500.0,173.7166,-200.0,373.6574,0.0,2847.374,0,0.0,0,
2023-12-08,3542.17,2500.0,173.963,800.0,382.8522,0.0,3856.8153,0,0.0,0,
2023-12-09,5342.71,2500.0,174.2094,1300.0,391.5005,613.6462,4979.3561,1,0.4789,0,
2023-12-10,2990.67,2500.0,174.4559,100.0,399.5426,0.0,3173.9984,0,0.0,0,
2023-12-11,2424.36,2500.0,174.7023,-700.0,406.9197,0.0,2381.622,0,0.0,0,
2023-12-12,2391.05,2500.0,174.9487,-800.0,413.5743,373.6343,2662.1572,1,0.587,0,
2023-12-13,2762.62,2500.0,175.1951,-500.0,419.4503,318.1483,2912.7936,1,0.3934,0,
2023-12-14,2891.26,2500.0,175.4415,-200.0,424.4942,156.6856,3056.6213,1,0.0668,0,
2023-12-15,4185.0,2500.0,175.6879,800.0,428.6553,0.0,3904.3431,0,0.0,0,
2023-12-16,5266.08,2500.0,175.9343,1300.0,431.886,541.2363,4949.0565,1,0.3942,0,
2023-12-17,3490.35,2500.0,176.1807,100.0,434.1429,204.4032,3414.7268,1,0.1127,0,
2023-12-18,2151.26,2500.0,176.4271,-700.0,435.3873,0.0,2411.8144,0,0.0,0,
2023-12-19,2254.61,2500.0,176.6735,-800.0,435.5852,0.0,2312.2587,0,0.0,0,
2023-12-20,2752.35,2500.0,176.9199,-500.0,434.7086,315.4313,2927.0598,1,0.3847,0,
2023-12-21,3112.36,2500.0,177.1663,-200.0,432.7354,0.0,2909.9018,0,0.0,0,
2023-12-22,4275.32,2500.0,177.4127,800.0,429.6504,0.0,3907.0632,0,0.0,0,
2023-12-23,5391.03,2500.0,177.6591,1300.0,425.4451,567.8268,4970.931,1,0.4236,0,
2023-12-24,3332.74,2500.0,177.9055,100.0,420.1187,349.0214,3547.0457,1,0.3292,0,
2023-12-25,1307.34,2500.0,178.152,-700.0,413.678,-717.549,1674.2809,0,0.0,1,Christmas Day
2023-12-26,2746.24,2500.0,178.3984,-800.0,406.1377,913.8144,3198.3505,0,0.0,1,Boxing Day
2023-12-27,3004.57,2500.0,178.6448,-500.0,397.5209,121.5893,2697.755,1,0.0343,0,
2023-12-28,2774.73,2500.0,178.8912,-200.0,387.8587,0.0,2866.7499,0,0.0,0,
2023-12-29,3624.72,2500.0,179.1376,800.0,377.1904,0.0,3856.328,0,0.0,0,
2023-12-30,5293.32,2500.0,179.384,1300.0,365.5635,333.5538,4678.5013,1,0.1751,0,
2023-12-31,3449.73,2500.0,179.6304,100.0,353.033,0.0,3132.6634,0,0.0,0,
2024-01-01,2436.63,2500.0,179.8768,-700.0,336.1957,115.8036,2431.8761,0,0.0,1,New Year's Day
2024-01-02,2150.31,2500.0,180.1232,-800.0,321.8725,0.0,2201.9957,0,0.0,0,
2024-01-03,2746.7,2500.0,180.3696,-500.0,306.8748,288.7887,2776.0331,1,0.3624,0,
2024-01-04,2822.28,2500.0,180.616,-200.0,291.286,0.0,2771.902,0,0.0,0,
2024-01-05,4236.85,2500.0,180.8624,800.0,275.1949,0.0,3756.0573,0,0.0,0,
2024-01-06,4734.56,2500.0,181.1088,1300.0,258.6941,339.9691,4579.7721,1,0.1914,0,
2024-01-07,3198.83,2500.0,181.3552,100.0,241.8798,0.0,3023.235,0,0.0,0,
2024-01-08,2412.85,2500.0,181.6016,-700.0,224.8501,0.0,2206.4517,0,0.0,0,
2024-01-09,1894.02,2500.0,181.848,-800.0,207.7046,0.0,2089.5527,0,0.0,0,
2024-01-10,2515.92,2500.0,182.0945,-500.0,190.5433,0.0,2372.6377,0,0.0,0,
2024-01-11,2593.22,2500.0,182.3409,-200.0,173.465,0.0,2655.8059,0,0.0,0,
2024-01-12,2906.64,2500.0,182.5873,800.0,156.567,0.0,3639.1543,0,0.0,0,
2024-01-13,3913.56,2500.0,182.8337,1300.0,139.9436,593.7984,4716.5756,1,0.4954,0,
2024-01-14,2909.37,2500.0,183.0801,100.0,123.6849,260.5882,3167.3532,1,0.2364,0,
2024-01-15,2180.07,2500.0,183.3265,-700.0,107.8766,0.0,2091.2031,0,0.0,0,
2024-01-16,2155.18,2500.0,183.5729,-800.0,92.5983,159.5655,2135.7367,1,0.194,0,
2024-01-17,2295.1,2500.0,183.8193,-500.0,77.9234,0.0,2261.7427,0,0.0,0,
2024-01-18,2945.66,2500.0,184.0657,-200.0,63.9178,0.0,2547.9835,0,0.0,0,
2024-01-19,3176.06,2500.0,184.3121,800.0,50.6395,0.0,3534.9517,0,0.0,0,
2024-01-20,4311.23,2500.0,184.5585,1300.0,38.1386,298.0187,4320.7159,1,0.1623,0,
2024-01-21,3009.8,2500.0,184.8049,100.0,26.4562,126.9798,2938.2409,1,0.0246,0,
2024-01-22,1882.83,2500.0,185.0513,-700.0,15.6244,0.0,2000.6758,0,0.0,0,
2024-01-23,1895.25,2500.0,185.2977,-800.0,5.6668,0.0,1890.9645,0,0.0,0,
2024-01-24,2008.86,2500.0,185.5441,-500.0,-3.4024,121.5908,2303.7325,1,0.0749,0,
2024-01-25,2753.29,2500.0,185.7906,-200.0,-11.5776,0.0,2474.2129,0,0.0,0,
2024-01-26,3278.11,2500.0,186.037,800.0,-18.8618,0.0,3467.1752,0,0.0,0,
2024-01-27,5464.18,2500.0,186.2834,1300.0,-25.2659,739.306,4700.3235,1,0.6983,0,
2024-01-28,3092.59,2500.0,186.5298,100.0,-30.8086,344.928,3100.6491,1,0.4056,0,
2024-01-29,2111.74,2500.0,186.7762,-700.0,-35.5156,0.0,1951.2605,0,0.0,0,
2024-01-30,1839.73,2500.0,187.0226,-800.0,-39.419,0.0,1847.6036,0,0.0,0,
2024-01-31,2139.44,2500.0,187.269,-500.0,-42.5563,0.0,2144.7127,0,0.0,0,
2024-02-01,2328.42,2500.0,187.5154,-200.0,-44.9701,0.0,2442.5453,0,0.0,0,
2024-02-02,3473.85,2500.0,187.7618,800.0,-46.7068,0.0,3441.055,0,0.0,0,
2024-02-03,4397.12,2500.0,188.0082,1300.0,-47.8163,347.8433,4288.0351,1,0.2299,0,
2024-02-04,2568.0,2500.0,188.2546,100.0,-48.3507,0.0,2739.9039,0,0.0,0,
2024-02-05,2063.05,2500.0,188.501,-700.0,-48.3637,143.756,2083.8934,1,0.1624,0,
2024-02-06,1750.99,2500.0,188.7474,-800.0,-47.9097,0.0,1840.8378,0,0.0,0,
2024-02-07,2536.01,2500.0,188.9938,-500.0,-47.0433,0.0,2141.9506,0,0.0,0,
2024-02-08,2425.88,2500.0,189.2402,-200.0,-45.8183,0.0,2443.422,0,0.0,0,
2024-02-09,3871.09,2500.0,189.4867,800.0,-44.2873,0.0,3445.1993,0,0.0,0,
2024-02-10,4105.41,2500.0,189.7331,1300.0,-42.5011,223.4503,4170.6823,1,0.0791,0,
2024-02-11,2806.5,2500.0,189.9795,100.0,-40.5079,0.0,2749.4716,0,0.0,0,
2024-02-12,1956.31,2500.0,190.2259,-700.0,-38.3533,235.6771,2187.5497,1,0.3845,0,
2024-02-13,1788.07,2500.0,190.4723,-800.0,-36.0797,0.0,1854.3926,0,0.0,0,
2024-02-14,2193.32,2500.0,190.7187,-500.0,-33.7261,0.0,2156.9926,0,0.0,0,
2024-02-15,2771.72,2500.0,190.9651,-200.0,-31.328,0.0,2459.6371,0,0.0,0,
2024-02-16,3523.78,2500.0,191.2115,800.0,-28.9171,0.0,3462.2944,0,0.0,0,
2024-02-17,4893.26,2500.0,191.4579,1300.0,-26.5213,440.6325,4405.5691,1,0.3387,0,
2024-02-18,3202.98,2500.0,191.7043,100.0,-24.165,279.2633,3046.8026,1,0.29,0,
2024-02-19,2351.76,2500.0,191.9507,-700.0,-21.8685,110.7631,2080.8454,1,0.0773,0,
2024-02-20,2009.16,2500.0,192.1971,-800.0,-19.6489,146.1517,2018.6999,1,0.1812,0,
2024-02-21,2590.81,2500.0,192.4435,-500.0,-17.5199,0.0,2174.9236,0,0.0,0,
2024-02-22,2381.0,2500.0,192.6899,-200.0,-15.4918,0.0,2477.1981,0,0.0,0,
2024-02-23,3266.02,2500.0,192.9363,800.0,-13.5722,0.0,3479.3642,0,0.0,0,
2024-02-24,3985.21,2500.0,193.1828,1300.0,-11.7657,430.925,4412.3421,1,0.3249,0,
2024-02-25,3487.24,2500.0,193.4292,100.0,-10.0748,155.7845,2939.1389,1,0.076,0,
2024-02-26,2115.32,2500.0,193.6756,-700.0,-8.4995,0.0,1985.1761,0,0.0,0,
2024-02-27,1836.45,2500.0,193.922,-800.0,-7.0381,0.0,1886.8839,0,0.0,0,
2024-02-28,2813.67,2500.0,194.1684,-500.0,-5.6871,369.5786,2558.0598,1,0.6137,0,
2024-02-29,3024.2,2500.0,194.4148,-200.0,-4.4419,376.5216,2866.4945,1,0.5296,0,
2024-03-01,4040.52,2500.0,194.6612,800.0,-3.2965,0.0,3491.3647,0,0.0,0,
2024-03-02,3880.5,2500.0,194.9076,1300.0,-2.244,436.2537,4428.9173,1,0.3298,0,
2024-03-03,2991.17,2500.0,195.154,100.0,-1.2771,262.1739,3056.0508,1,0.2564,0,
2024-03-04,2072.47,2500.0,195.4004,-700.0,-0.3877,157.0932,2152.106,1,0.1845,0,
2024-03-05,1596.7,2500.0,195.6468,-800.0,0.4326,0.0,1896.0794,0,0.0,0,
2024-03-06,2383.46,2500.0,195.8932,-500.0,1.1921,0.0,2197.0853,0,0.0,0,
2024-03-07,2444.0,2500.0,196.1396,-200.0,1.8994,0.0,2498.0391,0,0.0,0,
2024-03-08,3705.98,2500.0,196.386,800.0,2.563,0.0,3498.949,0,0.0,0,
2024-03-09,5143.71,2500.0,196.6324,1300.0,3.191,327.0534,4326.8769,1,0.1989,0,
2024-03-10,2721.52,2500.0,196.8789,100.0,3.7916,0.0,2800.6704,0,0.0,0,
2024-03-11,1934.06,2500.0,197.1253,-700.0,4.3724,0.0,2001.4977,0,0.0,0,
2024-03-12,1920.37,2500.0,197.3717,-800.0,4.9409,0.0,1902.3126,0,0.0,0,
2024-03-13,2377.12,2500.0,197.6181,-500.0,5.5042,0.0,2203.1222,0,0.0,0,
2024-03-14,2390.41,2500.0,197.8645,-200.0,6.0688,0.0,2503.9333,0,0.0,0,
2024-03-15,3327.84,2500.0,198.1109,800.0,6.6412,0.0,3504.7521,0,0.0,0,
2024-03-16,4344.36,2500.0,198.3573,1300.0,7.2272,0.0,4005.5845,0,0.0,0,
